,Viscosity,T,CaO,Al2O3,SiO2,result_0,result_1,result_2,result_3,result_4,result_5,result_6,result_7,result_8,result_9,result_10,result_11,result_12,result_13,result_14,result_15,result_16,result_17,result_18,result_19,result_20,result_21,result_22,result_23,result_24,result_25,result_26,result_27,result_28,result_29,result_30,result_31,result_32,result_33,result_34,result_35
41,4.7,1873,0.394,0.361,0.245,20.94007177938592,20.965822926330734,20.60281360860389,20.66968933661896,21.07421024712088,21.079123393772992,21.104635705630013,20.93672556006993,20.953704920949942,21.37062228167171,21.365715591624905,21.361836643304137,21.34155266023419,21.357775687329962,21.336352932130783,21.33754959109937,21.367254132300523,21.36845079126911,21.18396269021676,21.217187630599984,21.219497118311207,21.215841656934074,21.206682583453436,21.177978703794135,21.10670889382621,21.130470464235554,21.147134573039473,21.163693880930698,21.16871181628006,21.127015942397747,21.1029120836649,21.10410874263349,21.127012955424956,21.125801271312742,21.087865084448357,21.081264451744445
42,2.1,1873,0.539,0.059,0.402,20.94007177938592,20.82082292633073,19.920030112187327,20.013004399257337,19.809296209098246,19.79428004721526,19.69472166760738,20.21664257437524,20.19945608649521,19.348997187232353,19.646849254914443,19.647929683636647,19.68286643342676,19.667223114785635,19.649690780100254,19.653153711313752,19.6728625291006,19.676325460314096,20.015950858875488,19.983285147396504,19.967949876211257,19.912387655453074,19.90785110859972,19.835596621316544,19.72880319532918,19.752354548599968,19.76890939467708,19.714007797256468,19.73250369696333,19.763560895487416,19.739633750211404,19.743096681424902,19.713188269874017,19.71318599527743,19.7095832658703,19.705931558398028
43,2.3,1873,0.615,0.27,0.115,20.94007177938592,20.744822926330734,19.690758802776642,19.79796938886789,19.541268374445394,19.506109780091606,19.35069383295453,20.730144673630868,20.703174711899756,20.402698841423128,20.152192603303643,20.131043998494214,20.08568455410846,20.14581650311109,20.175469522957222,20.180220676948277,20.318467458626312,20.323218612617367,20.386082460552977,20.39152304191366,20.396259920223685,20.389881971519614,20.397128876290786,20.355876220712556,20.296576188864396,20.313590988075898,20.325283223777685,20.321376994924886,20.327103017904005,20.3152745950256,20.298050497443498,20.30280165143455,20.319672675036003,20.319296581439957,20.294861419446782,20.292739129478235
44,4.4,1873,0.474,0.195,0.332,20.94007177938592,20.885822926330732,20.174447183964254,20.2555681600665,20.20739772410803,20.20508603901039,20.157823182617168,19.838562148429148,19.84176621520485,19.309947769819757,19.37495380907588,19.5151104177339,19.499791973526815,19.424481521847564,19.454312025252698,19.45664484843377,19.46797661486569,19.470309438046762,19.428081920571497,19.421756793903484,19.42049749772407,19.413033366032195,19.36343783590778,19.382860397284915,19.344162609916655,19.353226070694934,19.359890988131728,19.35026668579243,19.35475629745493,19.35545675680999,19.346140036271795,19.34847285945287,19.342808923568338,19.342761162529246,19.33688306294097,19.33553230207126
45,4.3,1873,0.453,0.124,0.423,20.94007177938592,20.906822926330733,20.272248061377837,20.349595561350217,20.385345362404863,20.385941087371112,20.356770820913997,20.04867174123783,20.058659596625137,19.66419676873867,19.531778731996535,19.681232092421148,19.659417118709726,19.6155587379475,19.633672146353735,19.63567128736444,19.665320229732416,19.667319370743122,19.591955756777644,19.597284467632313,19.59822766195142,19.599756681288593,19.55628399621147,19.574256057961144,19.537504349021084,19.547430761503463,19.554695279572062,19.534274246945976,19.540402574561288,19.54794207717529,19.537849493948855,19.539848634959558,19.528482960398662,19.52847374039396,19.525478447996274,19.52404565600412
46,4.5,1873,0.434,0.06,0.506,20.94007177938592,20.92582292633073,20.368890008051828,20.44284504646139,20.573429606303055,20.57606769981207,20.563855064812188,20.365690629346798,20.38054401834439,20.124407198738435,19.879789082731843,19.967724323865763,19.986226187474127,19.980221223892197,19.980368868539102,19.982086246120907,20.02788632980255,20.029603707384354,19.987302959716498,20.007610388515328,20.010288716080492,20.00831276949179,20.039405422841142,19.97657100994609,19.9226920702196,19.93947517808632,19.951478706675363,19.903309685954326,19.916070255599546,19.937911798924556,19.920925883623323,19.922643261205128,19.89852701742017,19.898525823667345,19.89675099434683,19.894591135098857
47,7.4,1823,0.394,0.361,0.245,20.94007177938592,20.965822926330734,20.60281360860389,20.66968933661896,21.07421024712088,21.079123393772992,21.104635705630013,20.93672556006993,20.953704920949942,21.37062228167171,21.365715591624905,21.361836643304137,21.34155266023419,21.357775687329962,21.336352932130783,21.33754959109937,21.367254132300523,21.36845079126911,21.18396269021676,21.217187630599984,21.219497118311207,21.215841656934074,21.206682583453436,21.1896266357725,21.154766222642987,21.16624772724888,21.19517037933363,21.222258757012657,21.22347358765105,21.17203876252389,21.146978073941618,21.148174732910206,21.18272238012281,21.181413099025093,21.1356540294631,21.126070587211224
48,2.8,1823,0.539,0.059,0.402,20.94007177938592,20.82082292633073,19.920030112187327,20.013004399257337,19.809296209098246,19.79428004721526,19.69472166760738,20.21664257437524,20.19945608649521,19.348997187232353,19.646849254914443,19.647929683636647,19.68286643342676,19.667223114785635,19.649690780100254,19.653153711313752,19.6728625291006,19.676325460314096,20.015950858875488,19.983285147396504,19.967949876211257,19.912387655453074,19.90785110859972,19.847249250300987,19.776501506834578,19.787935962277082,19.816806386576555,19.76280373834835,19.7722888892442,19.808407147197407,19.783420068445295,19.786882999658793,19.754618700079117,19.75461487443338,19.748261460816867,19.740955477495948
49,3.3,1823,0.615,0.27,0.115,20.94007177938592,20.744822926330734,19.690758802776642,19.79796938886789,19.541268374445394,19.506109780091606,19.35069383295453,20.730144673630868,20.703174711899756,20.402698841423128,20.152192603303643,20.131043998494214,20.08568455410846,20.14581650311109,20.175469522957222,20.180220676948277,20.318467458626312,20.323218612617367,20.386082460552977,20.39152304191366,20.396259920223685,20.389881971519614,20.397128876290786,20.363550942889884,20.330571776848064,20.338449892044302,20.357877910654025,20.35965266577371,20.36146163232548,20.346330217291356,20.32922345591898,20.333974609910033,20.357903039824926,20.357529778065775,20.33112061932183,20.32854800207776
50,6.1,1823,0.474,0.195,0.332,20.94007177938592,20.885822926330732,20.174447183964254,20.2555681600665,20.20739772410803,20.20508603901039,20.157823182617168,19.838562148429148,19.84176621520485,19.309947769819757,19.37495380907588,19.5151104177339,19.499791973526815,19.424481521847564,19.454312025252698,19.45664484843377,19.46797661486569,19.470309438046762,19.428081920571497,19.421756793903484,19.42049749772407,19.413033366032195,19.36343783590778,19.388232374714555,19.363028251652587,19.36784869670585,19.380527879013346,19.37245355402649,19.374475237758652,19.374279518156925,19.36357407582199,19.36590689900306,19.362279705660264,19.362209334273132,19.35273268745414,19.35018259591824
51,6.2,1823,0.453,0.124,0.423,20.94007177938592,20.906822926330733,20.272248061377837,20.349595561350217,20.385345362404863,20.385941087371112,20.356770820913997,20.04867174123783,20.058659596625137,19.66419676873867,19.531778731996535,19.681232092421148,19.659417118709726,19.6155587379475,19.633672146353735,19.63567128736444,19.665320229732416,19.667319370743122,19.591955756777644,19.597284467632313,19.59822766195142,19.599756681288593,19.55628399621147,19.579922944176147,19.55810560306672,19.563335033949475,19.57703476486456,19.556142548856897,19.559266678608537,19.568190777882634,19.556695366330665,19.558694507341368,19.54626200284762,19.54624603588287,19.540598008057746,19.537325688477257
52,6.2,1823,0.434,0.06,0.506,20.94007177938592,20.92582292633073,20.368890008051828,20.44284504646139,20.573429606303055,20.57606769981207,20.563855064812188,20.365690629346798,20.38054401834439,20.124407198738435,19.879789082731843,19.967724323865763,19.986226187474127,19.980221223892197,19.980368868539102,19.982086246120907,20.02788632980255,20.029603707384354,19.987302959716498,20.007610388515328,20.010288716080492,20.00831276949179,20.039405422841142,19.98534912018421,19.957040192684484,19.96548327664886,19.987157466242085,19.937578136433704,19.94437795949396,19.97071640926098,19.952283521333932,19.954000898915737,19.923831674014618,19.923829161147477,19.91982175744965,19.913482908238663
53,11.5,1773,0.394,0.361,0.245,20.94007177938592,20.965822926330734,20.60281360860389,20.66968933661896,21.07421024712088,21.079123393772992,21.104635705630013,20.93672556006993,20.953704920949942,21.37062228167171,21.365715591624905,21.361836643304137,21.34155266023419,21.357775687329962,21.336352932130783,21.33754959109937,21.367254132300523,21.36845079126911,21.18396269021676,21.217187630599984,21.219497118311207,21.215841656934074,21.206682583453436,21.201608522572887,21.21479046216622,21.217972255107572,21.255036454966426,21.299136944476544,21.299146553654314,21.23796897090717,21.21094133286489,21.21213799183348,21.252869020763825,21.25183814493535,21.212955035603734,21.20385238505548
54,3.9,1773,0.539,0.059,0.402,20.94007177938592,20.82082292633073,19.920030112187327,20.013004399257337,19.809296209098246,19.79428004721526,19.69472166760738,20.21664257437524,20.19945608649521,19.348997187232353,19.646849254914443,19.647929683636647,19.68286643342676,19.667223114785635,19.649690780100254,19.653153711313752,19.6728625291006,19.676325460314096,20.015950858875488,19.983285147396504,19.967949876211257,19.912387655453074,19.90785110859972,19.859246968691895,19.8364452079932,19.839634178656347,19.87686750441,19.832655435934914,19.83513796687379,19.874440588881285,19.847318421690584,19.850781352904082,19.83217924508568,19.832175308625803,19.825497591056813,19.817423580637293
55,5.0,1773,0.615,0.27,0.115,20.94007177938592,20.744822926330734,19.690758802776642,19.79796938886789,19.541268374445394,19.506109780091606,19.35069383295453,20.730144673630868,20.703174711899756,20.402698841423128,20.152192603303643,20.131043998494214,20.08568455410846,20.14581650311109,20.175469522957222,20.180220676948277,20.318467458626312,20.323218612617367,20.386082460552977,20.39152304191366,20.396259920223685,20.389881971519614,20.397128876290786,20.37134294558519,20.370716063457337,20.372771965514936,20.396182333907177,20.40744061021143,20.407548586701044,20.389175325193065,20.371991067684323,20.37674222167538,20.401602988583015,20.40133609641208,20.381382489799602,20.37929857128235
56,9.2,1773,0.474,0.195,0.332,20.94007177938592,20.885822926330732,20.174447183964254,20.2555681600665,20.20739772410803,20.20508603901039,20.157823182617168,19.838562148429148,19.84176621520485,19.309947769819757,19.37495380907588,19.5151104177339,19.499791973526815,19.424481521847564,19.454312025252698,19.45664484843377,19.46797661486569,19.470309438046762,19.428081920571497,19.421756793903484,19.42049749772407,19.413033366032195,19.36343783590778,19.393887242750537,19.38956708883585,19.391066454611664,19.40922396227502,19.40717331278196,19.40748137891359,19.405190618268996,19.392035750899872,19.394368574080943,19.396572877520214,19.396499230348336,19.385950816316498,19.38284622120841
57,9.2,1773,0.453,0.124,0.423,20.94007177938592,20.906822926330733,20.272248061377837,20.349595561350217,20.385345362404863,20.385941087371112,20.356770820913997,20.04867174123783,20.058659596625137,19.66419676873867,19.531778731996535,19.681232092421148,19.659417118709726,19.6155587379475,19.633672146353735,19.63567128736444,19.665320229732416,19.667319370743122,19.591955756777644,19.597284467632313,19.59822766195142,19.599756681288593,19.55628399621147,19.58587940406768,19.586758341305536,19.58836808452966,19.607798832043915,19.59068867384268,19.591398844323685,19.601135142846193,19.5871546665688,19.589153807579503,19.58214120956821,19.582122800397414,19.57531589184155,19.571043384499664
58,8.6,1773,0.434,0.06,0.506,20.94007177938592,20.92582292633073,20.368890008051828,20.44284504646139,20.573429606303055,20.57606769981207,20.563855064812188,20.365690629346798,20.38054401834439,20.124407198738435,19.879789082731843,19.967724323865763,19.986226187474127,19.980221223892197,19.980368868539102,19.982086246120907,20.02788632980255,20.029603707384354,19.987302959716498,20.007610388515328,20.010288716080492,20.00831276949179,20.039405422841142,19.994477036902193,20.002191805146833,20.00465524499267,20.03387456018798,19.98922563814965,19.991100955979302,20.021293305178432,20.00019330124476,20.001910678826565,19.979838688103044,19.97983570323352,19.974959789924235,19.966678699321424
59,4.96,1773,0.508,0.124,0.368,20.94007177938592,20.851822926330733,20.033246479621916,20.120533490909764,19.974265216989725,19.965945548543885,19.89069067549886,19.939975976511285,19.931665324118573,19.128782735548583,19.43840486010811,19.48406861993087,19.52392516852764,19.4799998193866,19.46964870418016,19.472560344794086,19.47378598721765,19.476697627831577,19.56600322134582,19.539523981305233,19.531100094769652,19.486994249291776,19.525179817970884,19.445737622783138,19.42974978948604,19.432281122921665,19.462272407553442,19.443056289586604,19.444173340845538,19.45934492831681,19.437475467175766,19.44038710778969,19.434661850105783,19.43463163289782,19.423368363572337,19.41769326585606
60,7.53,1773,0.463,0.159,0.378,20.94007177938592,20.89682292633073,20.224569756436935,20.303710941595295,20.296984553288084,20.29627755167865,20.258410011797217,19.929410198602596,19.936284231264843,19.473432436369205,19.43166437386581,19.58645171218049,19.560860919604643,19.498957069124415,19.52482069914122,19.52697604063703,19.547304057682766,19.54945939917858,19.484629521033103,19.484354244696554,19.48437021507206,19.484202338153914,19.420274948018626,19.469040616671286,19.4674779013149,19.468904831415024,19.4862260527984,19.477380105522872,19.477826444369914,19.481277080217616,19.46878802822204,19.470943369717855,19.468551713300958,19.468515568132755,19.460563628722024,19.457234735728825
61,11.6,1773,0.416,0.196,0.388,20.94007177938592,20.943822926330732,20.468588696460195,20.539347864661877,20.779355703685066,20.78337258401009,20.7877811621942,20.577204581620034,20.594685574306293,20.65312070879841,20.42935320758621,20.444755486702153,20.490234481198385,20.462073906654172,20.49551440435126,20.4969847234504,20.54775076397815,20.54922108307729,20.456708698222982,20.486373515265704,20.489325705579255,20.485793374509523,20.522192345234213,20.471993509907385,20.483940811131777,20.486918503251037,20.521929747473024,20.509925737737596,20.510498026810634,20.505858539788857,20.480468529557886,20.481938848657027,20.483026422560393,20.482884261598468,20.462445421962315,20.454622435769625
62,19.0,1773,0.366,0.235,0.399,20.94007177938592,20.993822926330733,20.796982979772512,20.85894995253916,21.532991369480435,21.537692711956694,21.59141682798957,21.698554248636817,21.708043798178593,22.299919131524067,22.59188960124527,22.46214881059777,22.46599398025775,22.515980528861324,22.40962268414813,22.410518011755546,22.376203231868583,22.377098559476,22.34328122517245,22.352137608342492,22.352522953336596,22.35123520363212,22.347187280626468,22.333610476473964,22.334781556267092,22.336937711999308,22.36153851588469,22.364963739062,22.365182875353362,22.353439847225467,22.335370668056534,22.33626599566395,22.33953009651916,22.339352000611527,22.321659429487738,22.31510987452382
63,4.01,1773,0.539,0.059,0.402,20.94007177938592,20.82082292633073,19.920030112187327,20.013004399257337,19.809296209098246,19.79428004721526,19.69472166760738,20.21664257437524,20.19945608649521,19.348997187232353,19.646849254914443,19.647929683636647,19.68286643342676,19.667223114785635,19.649690780100254,19.653153711313752,19.6728625291006,19.676325460314096,20.015950858875488,19.983285147396504,19.967949876211257,19.912387655453074,19.90785110859972,19.859246968691895,19.8364452079932,19.839634178656347,19.87686750441,19.832655435934914,19.83513796687379,19.874440588881285,19.847318421690584,19.850781352904082,19.83217924508568,19.832175308625803,19.825497591056813,19.817423580637293
64,5.16,1773,0.497,0.091,0.412,20.94007177938592,20.862822926330733,20.076814977221687,20.16209916299389,20.043067449853446,20.036855745969376,19.97049290836258,19.93379810598882,19.929115873648016,19.134141548034858,19.389055569104972,19.4647594707009,19.490239134902144,19.45173442997871,19.435046012711886,19.437766220115904,19.43880480154068,19.441525008944698,19.436461894729288,19.418164117445315,19.41309847870895,19.38438970047111,19.397005757827706,19.352958578010515,19.342198262937234,19.34425153529993,19.36878318624686,19.344918958306714,19.346144891813307,19.365425455474462,19.34755533266655,19.350275540070566,19.339441190347614,19.33943187578937,19.33290595471337,19.327599034125388
65,8.32,1773,0.453,0.125,0.423,20.94007177938592,20.906822926330733,20.272248061377837,20.349595561350217,20.385345362404863,20.385941087371112,20.356770820913997,20.04867174123783,20.058659596625137,19.66419676873867,19.531778731996535,19.681232092421148,19.659417118709726,19.6155587379475,19.633672146353735,19.63567128736444,19.665320229732416,19.667319370743122,19.591955756777644,19.597284467632313,19.59822766195142,19.599756681288593,19.55628399621147,19.58587940406768,19.586758341305536,19.58836808452966,19.607798832043915,19.590860300224378,19.591563815668884,19.601135142846193,19.5871546665688,19.589153807579503,19.58219920887498,19.58218033988929,19.57531839499328,19.571043384499664
66,14.3,1773,0.407,0.16,0.434,20.94007177938592,20.952822926330732,20.521744999616498,20.590912553023564,20.89379673060811,20.898288422956238,20.911222189117243,20.819896523666564,20.83772177025153,20.940477368216825,20.783506157363448,20.78269243653227,20.812609004246355,20.80288945234528,20.81746607467514,20.818820587622493,20.865147560578297,20.866502073525655,20.859608792755402,20.893081471588648,20.895985440616897,20.891911897651813,20.90006781489475,20.877931128924477,20.891384652809776,20.894568738792145,20.93176732950985,20.90652974528259,20.907476383743695,20.914493684404338,20.887415298972776,20.88876981192013,20.88033871155865,20.880258359278763,20.862527207467068,20.853079327897504
67,27.1,1773,0.358,0.197,0.445,20.94007177938592,21.001822926330732,20.858038631999516,20.918609679464485,21.6844132772123,21.688759197609127,21.750838735721434,21.85975716419145,21.865873359561053,22.553912499055652,22.816638773940724,22.655495054020896,22.68102221338058,22.7161555119714,22.612194489793513,22.6130134681197,22.564545284756374,22.565364263082557,22.54916406607921,22.55147491260036,22.55155470227214,22.548076232256754,22.5618644830774,22.528152887836427,22.525724020388918,22.527734212599782,22.550602374052414,22.547303980045196,22.547665586379733,22.544480314973534,22.52771421925186,22.528533197578042,22.52518825831725,22.525092343319475,22.511233705869607,22.50456652321317
68,4.88,1773,0.487,0.059,0.454,20.94007177938592,20.872822926330734,20.11813063296312,20.20160071980756,20.110927156097112,20.106498372807373,20.048352614606245,19.95270165330948,19.95143413776082,19.182734965066583,19.364977639376,19.470834397469837,19.478349307432048,19.4508479851357,19.425508103296462,19.42805746152176,19.431897731899756,19.434447090125055,19.382942543877437,19.37211983236957,19.369495194875245,19.35457365704957,19.328802531153105,19.33120532760053,19.3246211544679,19.3262963484403,19.34648143670228,19.320422178008073,19.321708619268424,19.34276046311463,19.32809508725527,19.33064444548057,19.317132534167545,19.31713056225233,19.313805155217267,19.308959590937935
69,8.54,1773,0.443,0.091,0.465,20.94007177938592,20.91682292633073,20.322078885729166,20.39763838425222,20.480858551377786,20.48260180168124,20.46228400988692,20.198548136142026,20.21130874382124,19.89173826278549,19.686927759630972,19.811074369716106,19.8066602687108,19.78218330016415,19.79174546749537,19.793593748566526,19.8324423483054,19.834290629376557,19.762087545304507,19.77446112313674,19.77632344424755,19.776470419508907,19.774311676328363,19.76271001429502,19.766766334192614,19.768768228191487,19.792710423888217,19.76350396897262,19.764685465833253,19.783288597759988,19.76604499020734,19.7678932712785,19.75449392929226,19.754485215864765,19.748387587051297,19.742374973999425
70,15.0,1773,0.398,0.125,0.477,20.94007177938592,20.961822926330733,20.57730535668439,20.644885373650695,21.016697442170308,21.021514854565318,21.043122900679442,21.073126785102993,21.09054367628828,21.237054414331567,21.180029851995005,21.17680250755175,21.1728587087677,21.17348251159599,21.171997437141233,21.17324146686674,21.209367616526123,21.210611646251632,21.28649592685741,21.317805659770592,21.320165919141758,21.31634067134298,21.289856219185722,21.30169146344555,21.313812059162895,21.31691537214127,21.352946147494222,21.31748130295574,21.318820179527346,21.336693626805168,21.310369573494828,21.311613603220334,21.294583683740882,21.294547223587408,21.281117712712234,21.270794491694804
71,26.3,1773,0.35,0.16,0.49,20.94007177938592,21.00982292633073,20.9218853997569,20.981063318826408,21.846143757759688,21.849997724851765,21.920569216268824,21.972762604010544,21.975167988467295,22.79911967318859,22.932245832096825,22.79136826390418,22.802743818454132,22.816938837225944,22.72947446128111,22.730221381162504,22.677233956832442,22.677980876713832,22.707722805176928,22.704093583830286,22.703953737757626,22.69276566862796,22.699196981592884,22.668061516037316,22.661713641302676,22.663820902949027,22.68784090798902,22.677810518179015,22.678419546580884,22.682911781423336,22.665359076252305,22.666105996133698,22.65631701154346,22.656264342792518,22.644538174027282,22.636926906018356
72,8.23,1773,0.434,0.06,0.506,20.94007177938592,20.92582292633073,20.368890008051828,20.44284504646139,20.573429606303055,20.57606769981207,20.563855064812188,20.365690629346798,20.38054401834439,20.124407198738435,19.879789082731843,19.967724323865763,19.986226187474127,19.980221223892197,19.980368868539102,19.982086246120907,20.02788632980255,20.029603707384354,19.987302959716498,20.007610388515328,20.010288716080492,20.00831276949179,20.039405422841142,19.994477036902193,20.002191805146833,20.00465524499267,20.03387456018798,19.98922563814965,19.991100955979302,20.021293305178432,20.00019330124476,20.001910678826565,19.979838688103044,19.97983570323352,19.974959789924235,19.966678699321424
73,14.3,1773,0.389,0.092,0.519,20.94007177938592,20.970822926330733,20.63543663001764,20.70143308843786,21.148734930971568,21.153724490739833,21.184160389480702,21.330208137706563,21.34641326729858,21.538270076128768,21.601861911167678,21.593226987611402,21.55627292283932,21.556555704449774,21.54415488467653,21.545293842466084,21.56545551724351,21.566594475033064,21.685571309143704,21.709557496798972,21.711123314263453,21.708223626760798,21.66817449447324,21.692574587332594,21.701061166002855,21.703846437345483,21.735974646040315,21.695686904601743,21.697334395223898,21.722510554737934,21.698963390785536,21.70010234857509,21.677250912788892,21.677238126060338,21.66841418815429,21.65811076585091
74,30.2,1773,0.342,0.125,0.532,20.94007177938592,21.017822926330734,20.988719150801174,21.046506670388215,22.0189792349244,22.022201825223227,22.101404693433537,22.02431865055635,22.022870399947845,23.034338863073124,22.92016189844468,22.843740110013584,22.815174510013335,22.810847762037074,22.749987913702913,22.750667016913496,22.70756711895926,22.70824622216984,22.81535133757559,22.804519275292215,22.804171805800177,22.778157652405042,22.757954487698584,22.745459807755495,22.734129485768413,22.736552636169655,22.764333569854404,22.745478009231377,22.746511405164583,22.760219249509362,22.73997368248089,22.740652785691474,22.722874181621133,22.72284610127801,22.712473315395115,22.70310491041556
75,15.1,1773,0.381,0.06,0.559,20.94007177938592,20.978822926330732,20.68941445862454,20.754006568268984,21.274370276245353,21.279380345255653,21.31779573475449,21.556495052819304,21.570935637153404,21.806362766106915,21.977272462621066,21.943783910696084,21.898570965770578,21.88738610947516,21.87242688022087,21.873477029432003,21.87552973309325,21.876579882304377,21.98755753050252,22.0031604929943,22.004053456330308,22.002286469117983,21.975974556555457,21.98568726201517,21.990163664485152,21.99258505706113,22.020344998834645,21.978559389543484,21.98045433877149,22.0099154513036,21.98953153991505,21.990581689126177,21.964452190826808,21.964449162314416,21.95947799384871,21.949684566644034
76,28.6,1773,0.335,0.092,0.573,20.94007177938592,21.02482292633073,21.049817169479713,21.10639027492283,22.180003438864755,22.182556978185243,22.26942889737389,22.018351949863423,22.013605193047045,23.231458914784923,22.80531152388656,22.782506900029233,22.73689661785366,22.72354417734272,22.69169471612664,22.692317909166757,22.672328968772806,22.672952161812926,22.848091999944145,22.829018602930102,22.828483048958585,22.784527005531004,22.745656776476938,22.742800887941595,22.726267350399205,22.729063342191797,22.761321185191285,22.73115349437878,22.732796618416373,22.757903601257357,22.734421277353093,22.735044470393213,22.707509325228596,22.707496829804896,22.698882000209412,22.68746829920947
77,17.1,1773,0.373,0.029,0.597,20.94007177938592,20.98682292633073,20.745707690067125,20.808898445562626,21.408379182677294,21.41328183809876,21.459804641186427,21.76638521966813,21.778435276516195,22.071813283246005,22.327976897215848,22.246272241265903,22.220548239520415,22.188788040182512,22.178165327194467,22.17913100653,22.16130726370289,22.16227294303842,22.228457369802072,22.236449654017022,22.236846487524158,22.235437286917424,22.234427042149157,22.217621666925453,22.21835014699088,22.220477519469135,22.24473636348325,22.20254750034833,22.20468568943552,22.23692238569374,22.21910604235251,22.220071721688043,22.191940017092765,22.19193972192567,22.189847259455973,22.180620958594663
78,32.6,1773,0.328,0.06,0.612,20.94007177938592,21.031822926330733,21.113523030418918,21.16888371421776,22.350833427492343,22.35260715228754,22.447258886001478,21.95447183235263,21.946693200202965,23.420422180248067,22.613735690283306,22.61015233137705,22.59336464761313,22.587035437159393,22.58056927063059,22.581139700109915,22.59785659558311,22.59842702506244,22.81152307366161,22.78403400935054,22.7833584098646,22.722228727192125,22.689480322472416,22.672502139408042,22.651494441667477,22.654595022316286,22.690591251180972,22.64768361474912,22.650080911420122,22.687818358247185,22.661613577411103,22.662184006890428,22.624431339043205,22.624427638469022,22.61836813186191,22.605247439008565
79,7.6,1723,0.508,0.124,0.368,20.94007177938592,20.851822926330733,20.033246479621916,20.120533490909764,19.974265216989725,19.965945548543885,19.89069067549886,19.939975976511285,19.931665324118573,19.128782735548583,19.43840486010811,19.48406861993087,19.52392516852764,19.4799998193866,19.46964870418016,19.472560344794086,19.47378598721765,19.476697627831577,19.56600322134582,19.539523981305233,19.531100094769652,19.486994249291776,19.525179817970884,19.45572435332365,19.484920263105135,19.485080657573423,19.5189976905415,19.515470050374233,19.515472970273848,19.528758657802022,19.502752830383358,19.505664470997285,19.52133764106905,19.521322427863304,19.515513842625175,19.512472156489366
80,11.9,1723,0.463,0.159,0.378,20.94007177938592,20.89682292633073,20.224569756436935,20.303710941595295,20.296984553288084,20.29627755167865,20.258410011797217,19.929410198602596,19.936284231264843,19.473432436369205,19.43166437386581,19.58645171218049,19.560860919604643,19.498957069124415,19.52482069914122,19.52697604063703,19.547304057682766,19.54945939917858,19.484629521033103,19.484354244696554,19.48437021507206,19.484202338153914,19.420274948018626,19.4746566026741,19.499788849667958,19.499886318171384,19.52092451352447,19.521666966588914,19.521666968386175,19.523423076869268,19.507209957860415,19.50936529935623,19.519499949034557,19.5194797720003,19.51487172870089,19.512829518640416
81,18.9,1723,0.416,0.196,0.388,20.94007177938592,20.943822926330732,20.468588696460195,20.539347864661877,20.779355703685066,20.78337258401009,20.7877811621942,20.577204581620034,20.594685574306293,20.65312070879841,20.42935320758621,20.444755486702153,20.490234481198385,20.462073906654172,20.49551440435126,20.4969847234504,20.54775076397815,20.54922108307729,20.456708698222982,20.486373515265704,20.489325705579255,20.485793374509523,20.522192345234213,20.483489753827712,20.5480560437485,20.548240156990243,20.586896126243943,20.594359226085288,20.59435716033838,20.584920304598395,20.55555757200855,20.55702789110769,20.579382064890016,20.579314278294774,20.56923228762365,20.565170269674383
